month,t_sec,band_c,n,n_up_wins,p_up,avg_mid
2025-10,270,52,6,4,0.6667,0.5283
2025-10,270,54,6,4,0.6667,0.55
2025-10,270,56,8,6,0.75,0.5725
2025-10,270,58,5,4,0.8,0.591
2025-10,270,60,5,3,0.6,0.606
2025-10,270,62,4,4,1.0,0.6275
2025-10,270,64,9,3,0.3333,0.6467
2025-10,270,66,7,5,0.7143,0.6693
2025-10,270,68,12,9,0.75,0.6867
2025-10,270,70,3,3,1.0,0.7067
2025-10,270,72,6,5,0.8333,0.7283
2025-10,270,74,6,4,0.6667,0.745
2025-10,270,76,4,3,0.75,0.7662
2025-10,270,78,8,4,0.5,0.7863
2025-10,270,80,2,2,1.0,0.815
2025-10,270,82,5,4,0.8,0.832
2025-10,270,84,4,3,0.75,0.8513
2025-10,270,86,7,6,0.8571,0.8714
2025-10,270,88,2,1,0.5,0.8825
2025-10,270,90,3,3,1.0,0.91
2025-10,270,92,2,2,1.0,0.92
2025-10,270,96,1,1,1.0,0.96
2025-10,285,6,1,0,0.0,0.07
2025-10,285,8,2,0,0.0,0.085
2025-10,285,10,2,0,0.0,0.105
2025-10,285,12,4,1,0.25,0.1238
2025-10,285,14,7,2,0.2857,0.1457
2025-10,285,16,7,0,0.0,0.1671
2025-10,285,18,4,0,0.0,0.1862
2025-10,285,20,5,1,0.2,0.213
2025-10,285,22,8,2,0.25,0.2263
2025-10,285,24,3,1,0.3333,0.2433
2025-10,285,26,10,5,0.5,0.269
2025-10,285,28,8,4,0.5,0.2875
2025-10,285,30,5,3,0.6,0.311
2025-10,285,32,14,6,0.4286,0.3275
2025-10,285,34,4,2,0.5,0.345
2025-10,285,36,5,1,0.2,0.367
2025-10,285,38,5,2,0.4,0.389
2025-10,285,40,9,4,0.4444,0.4094
2025-10,285,42,6,2,0.3333,0.43
2025-10,285,44,6,3,0.5,0.4425
2025-10,285,46,3,0,0.0,0.4617
2025-10,285,48,4,2,0.5,0.4813
2025-10,285,50,6,2,0.3333,0.5108
2025-10,285,52,7,5,0.7143,0.5264
2025-10,285,54,8,5,0.625,0.5463
2025-10,285,56,5,4,0.8,0.567
2025-10,285,58,6,4,0.6667,0.5933
2025-10,285,60,8,3,0.375,0.6063
2025-10,285,62,3,2,0.6667,0.6267
2025-10,285,64,3,2,0.6667,0.6467
2025-10,285,66,7,6,0.8571,0.6657
2025-10,285,68,9,6,0.6667,0.6889
2025-10,285,70,7,6,0.8571,0.7093
2025-10,285,72,8,5,0.625,0.725
2025-10,285,74,4,3,0.75,0.75
2025-10,285,76,10,8,0.8,0.7695
2025-10,285,78,4,2,0.5,0.7888
2025-10,285,80,5,3,0.6,0.808
2025-10,285,82,2,2,1.0,0.8275
2025-10,285,84,6,3,0.5,0.845
2025-10,285,86,4,3,0.75,0.865
2025-10,285,88,5,5,1.0,0.889
2025-10,285,90,3,3,1.0,0.9033
2025-10,285,92,1,1,1.0,0.925
2025-10,285,94,1,1,1.0,0.94
2025-10,285,96,1,1,1.0,0.965
2025-10,300,6,3,0,0.0,0.065
2025-10,300,8,1,0,0.0,0.09
2025-10,300,10,6,1,0.1667,0.11
2025-10,300,12,3,0,0.0,0.1267
2025-10,300,14,6,2,0.3333,0.145
2025-10,300,16,4,1,0.25,0.1675
2025-10,300,18,4,0,0.0,0.1888
2025-10,300,20,5,0,0.0,0.204
2025-10,300,22,8,3,0.375,0.2231
2025-10,300,24,3,2,0.6667,0.2483
2025-10,300,26,6,0,0.0,0.2658
2025-10,300,28,11,4,0.3636,0.2864
2025-10,300,30,4,1,0.25,0.31
2025-10,300,32,10,7,0.7,0.329
2025-10,300,34,6,2,0.3333,0.345
2025-10,300,36,5,2,0.4,0.367
2025-10,300,38,6,3,0.5,0.385
2025-10,300,40,8,4,0.5,0.4031
2025-10,300,42,6,2,0.3333,0.4292
2025-10,300,44,7,2,0.2857,0.4464
2025-10,300,46,3,0,0.0,0.4667
2025-10,300,48,5,3,0.6,0.488
2025-10,300,50,7,2,0.2857,0.5064
2025-10,300,52,10,7,0.7,0.531
2025-10,300,54,6,4,0.6667,0.5458
2025-10,300,56,5,3,0.6,0.564
2025-10,300,58,5,4,0.8,0.588
2025-10,300,60,4,2,0.5,0.6063
2025-10,300,62,5,4,0.8,0.631
2025-10,300,64,2,0,0.0,0.6425
2025-10,300,66,6,4,0.6667,0.6692
2025-10,300,68,9,6,0.6667,0.6906
2025-10,300,70,6,4,0.6667,0.7075
2025-10,300,72,11,10,0.9091,0.7268
2025-10,300,74,5,1,0.2,0.746
2025-10,300,76,6,6,1.0,0.7708
2025-10,300,78,7,4,0.5714,0.7871
2025-10,300,80,5,4,0.8,0.804
2025-10,300,82,4,4,1.0,0.8263
2025-10,300,84,8,4,0.5,0.8469
2025-10,300,86,4,4,1.0,0.865
2025-10,300,90,6,6,1.0,0.9092
2025-10,300,92,1,1,1.0,0.935
2025-10,300,94,2,2,1.0,0.94
2025-10,300,96,1,1,1.0,0.96
2025-10,315,6,1,0,0.0,0.07
2025-10,315,8,4,0,0.0,0.0888
2025-10,315,10,4,0,0.0,0.1075
2025-10,315,12,7,0,0.0,0.1286
2025-10,315,14,4,2,0.5,0.145
2025-10,315,16,5,2,0.4,0.167
2025-10,315,18,5,0,0.0,0.185
2025-10,315,20,5,1,0.2,0.204
2025-10,315,22,4,1,0.25,0.2225
2025-10,315,24,5,2,0.4,0.245
2025-10,315,26,8,2,0.25,0.2681
2025-10,315,28,5,1,0.2,0.287
2025-10,315,30,6,2,0.3333,0.3075
2025-10,315,32,8,4,0.5,0.325
2025-10,315,34,9,6,0.6667,0.3478
2025-10,315,36,2,0,0.0,0.37
2025-10,315,38,8,1,0.125,0.3869
2025-10,315,40,9,4,0.4444,0.405
2025-10,315,42,9,4,0.4444,0.4233
2025-10,315,44,4,1,0.25,0.4463
2025-10,315,46,1,0,0.0,0.465
2025-10,315,48,7,3,0.4286,0.4914
2025-10,315,50,4,1,0.25,0.5113
2025-10,315,52,7,5,0.7143,0.5264
2025-10,315,54,3,2,0.6667,0.55
2025-10,315,56,8,6,0.75,0.57
2025-10,315,58,6,4,0.6667,0.5875
2025-10,315,60,9,5,0.5556,0.6111
2025-10,315,62,2,2,1.0,0.62
2025-10,315,64,6,4,0.6667,0.6442
2025-10,315,66,6,5,0.8333,0.6667
2025-10,315,68,4,4,1.0,0.6875
2025-10,315,70,4,2,0.5,0.7063
2025-10,315,72,7,5,0.7143,0.7279
2025-10,315,74,14,9,0.6429,0.7471
2025-10,315,76,6,5,0.8333,0.7675
2025-10,315,78,6,5,0.8333,0.7883
2025-10,315,80,6,3,0.5,0.8092
2025-10,315,82,6,4,0.6667,0.8292
2025-10,315,84,4,4,1.0,0.85
2025-10,315,86,6,4,0.6667,0.8667
2025-10,315,88,3,3,1.0,0.8917
2025-10,315,90,2,2,1.0,0.9025
2025-10,315,92,4,4,1.0,0.925
2025-10,315,94,1,1,1.0,0.955
2025-10,315,96,1,1,1.0,0.96
2025-10,330,6,2,0,0.0,0.065
2025-10,330,8,3,0,0.0,0.08
2025-10,330,10,6,2,0.3333,0.1083
2025-10,330,12,7,0,0.0,0.1279
2025-10,330,14,4,0,0.0,0.15
2025-10,330,16,4,2,0.5,0.1663
2025-10,330,18,4,0,0.0,0.1825
2025-10,330,20,5,1,0.2,0.203
2025-10,330,22,3,1,0.3333,0.225
2025-10,330,24,4,1,0.25,0.2413
2025-10,330,26,7,1,0.1429,0.2714
2025-10,330,28,10,3,0.3,0.2875
2025-10,330,30,5,1,0.2,0.309
2025-10,330,32,9,4,0.4444,0.33
2025-10,330,34,4,2,0.5,0.3475
2025-10,330,36,10,3,0.3,0.3695
2025-10,330,38,5,0,0.0,0.388
2025-10,330,40,6,3,0.5,0.41
2025-10,330,42,3,1,0.3333,0.4233
2025-10,330,44,6,3,0.5,0.4492
2025-10,330,46,3,2,0.6667,0.47
2025-10,330,48,9,4,0.4444,0.4894
2025-10,330,50,2,0,0.0,0.515
2025-10,330,52,4,3,0.75,0.5225
2025-10,330,54,8,8,1.0,0.5463
2025-10,330,56,6,3,0.5,0.5675
2025-10,330,58,4,1,0.25,0.59
2025-10,330,60,12,6,0.5,0.6113
2025-10,330,62,8,5,0.625,0.6269
2025-10,330,64,7,6,0.8571,0.65
2025-10,330,66,2,2,1.0,0.6625
2025-10,330,68,3,3,1.0,0.6833
2025-10,330,70,5,4,0.8,0.704
2025-10,330,72,4,4,1.0,0.73
2025-10,330,74,9,5,0.5556,0.7433
2025-10,330,76,10,9,0.9,0.766
2025-10,330,78,5,4,0.8,0.784
2025-10,330,80,5,2,0.4,0.808
2025-10,330,82,5,3,0.6,0.826
2025-10,330,84,4,2,0.5,0.845
2025-10,330,86,9,8,0.8889,0.8689
2025-10,330,88,2,2,1.0,0.8875
2025-10,330,90,5,5,1.0,0.907
2025-10,330,92,3,3,1.0,0.9267
2025-10,330,94,2,2,1.0,0.945
2025-10,330,96,2,2,1.0,0.96
2025-10,345,6,1,0,0.0,0.065
2025-10,345,8,6,1,0.1667,0.0867
2025-10,345,10,3,0,0.0,0.1067
2025-10,345,12,8,1,0.125,0.1244
2025-10,345,14,5,1,0.2,0.143
2025-10,345,16,4,1,0.25,0.1663
2025-10,345,18,7,0,0.0,0.185
2025-10,345,20,6,1,0.1667,0.2083
2025-10,345,22,1,0,0.0,0.225
2025-10,345,24,4,0,0.0,0.2475
2025-10,345,26,9,5,0.5556,0.27
2025-10,345,28,10,3,0.3,0.285
2025-10,345,30,3,1,0.3333,0.3017
2025-10,345,32,7,0,0.0,0.3264
2025-10,345,34,8,4,0.5,0.3462
2025-10,345,36,6,0,0.0,0.3667
2025-10,345,38,4,1,0.25,0.3838
2025-10,345,40,8,2,0.25,0.4106
2025-10,345,42,5,2,0.4,0.434
2025-10,345,44,6,5,0.8333,0.4492
2025-10,345,46,6,3,0.5,0.465
2025-10,345,48,4,3,0.75,0.4938
2025-10,345,50,2,1,0.5,0.51
2025-10,345,52,5,4,0.8,0.531
2025-10,345,54,3,2,0.6667,0.5483
2025-10,345,56,8,5,0.625,0.5738
2025-10,345,58,8,4,0.5,0.5894
2025-10,345,60,3,1,0.3333,0.6133
2025-10,345,62,10,8,0.8,0.6285
2025-10,345,64,5,4,0.8,0.646
2025-10,345,66,6,4,0.6667,0.6667
2025-10,345,68,5,4,0.8,0.689
2025-10,345,70,7,6,0.8571,0.7064
2025-10,345,72,5,4,0.8,0.728
2025-10,345,74,8,6,0.75,0.7481
2025-10,345,76,7,6,0.8571,0.7657
2025-10,345,78,5,3,0.6,0.784
2025-10,345,80,6,5,0.8333,0.8083
2025-10,345,82,6,2,0.3333,0.8308
2025-10,345,84,3,2,0.6667,0.845
2025-10,345,86,5,4,0.8,0.867
2025-10,345,88,4,4,1.0,0.8838
2025-10,345,90,1,1,1.0,0.91
2025-10,345,92,8,8,1.0,0.9238
2025-10,345,94,3,3,1.0,0.9483
2025-10,345,96,1,1,1.0,0.975
2025-10,360,4,1,1,1.0,0.055
2025-10,360,6,3,0,0.0,0.07
2025-10,360,8,1,0,0.0,0.09
2025-10,360,10,6,1,0.1667,0.1092
2025-10,360,12,7,1,0.1429,0.1264
2025-10,360,14,7,0,0.0,0.1479
2025-10,360,16,4,1,0.25,0.165
2025-10,360,18,6,0,0.0,0.185
2025-10,360,20,5,2,0.4,0.208
2025-10,360,22,6,1,0.1667,0.2258
2025-10,360,24,1,0,0.0,0.24
2025-10,360,26,8,2,0.25,0.2663
2025-10,360,28,12,3,0.25,0.2875
2025-10,360,30,4,1,0.25,0.3075
2025-10,360,32,6,1,0.1667,0.3292
2025-10,360,34,4,1,0.25,0.3463
2025-10,360,36,9,3,0.3333,0.3644
2025-10,360,38,5,2,0.4,0.384
2025-10,360,40,5,1,0.2,0.407
2025-10,360,42,5,3,0.6,0.43
2025-10,360,44,2,2,1.0,0.4425
2025-10,360,46,4,1,0.25,0.4675
2025-10,360,48,8,6,0.75,0.4875
2025-10,360,50,5,2,0.4,0.51
2025-10,360,52,3,1,0.3333,0.5283
2025-10,360,54,5,3,0.6,0.549
2025-10,360,56,9,7,0.7778,0.5711
2025-10,360,58,3,2,0.6667,0.5917
2025-10,360,60,5,3,0.6,0.609
2025-10,360,62,4,2,0.5,0.6313
2025-10,360,64,7,5,0.7143,0.645
2025-10,360,66,8,6,0.75,0.6681
2025-10,360,68,4,3,0.75,0.6875
2025-10,360,70,10,8,0.8,0.7105
2025-10,360,72,4,4,1.0,0.7262
2025-10,360,74,5,3,0.6,0.747
2025-10,360,76,5,5,1.0,0.767
2025-10,360,78,7,5,0.7143,0.7864
2025-10,360,80,4,4,1.0,0.8075
2025-10,360,82,12,7,0.5833,0.8283
2025-10,360,84,7,4,0.5714,0.8457
2025-10,360,86,4,4,1.0,0.8663
2025-10,360,88,1,1,1.0,0.895
2025-10,360,90,3,3,1.0,0.905
2025-10,360,92,7,7,1.0,0.9286
2025-10,360,94,3,3,1.0,0.9467
2025-10,360,96,1,1,1.0,0.96
2025-10,375,4,1,1,1.0,0.05
2025-10,375,6,2,0,0.0,0.0675
2025-10,375,8,7,0,0.0,0.0864
2025-10,375,10,10,2,0.2,0.108
2025-10,375,12,5,0,0.0,0.131
2025-10,375,14,4,1,0.25,0.1538
2025-10,375,16,6,0,0.0,0.165
2025-10,375,18,6,0,0.0,0.1858
2025-10,375,20,2,1,0.5,0.21
2025-10,375,22,6,1,0.1667,0.2267
2025-10,375,24,5,1,0.2,0.25
2025-10,375,26,6,3,0.5,0.2692
2025-10,375,28,12,2,0.1667,0.2858
2025-10,375,30,3,2,0.6667,0.3083
2025-10,375,32,5,2,0.4,0.325
2025-10,375,34,5,1,0.2,0.345
2025-10,375,36,2,1,0.5,0.3725
2025-10,375,38,4,0,0.0,0.3875
2025-10,375,40,6,2,0.3333,0.4067
2025-10,375,42,8,3,0.375,0.4275
2025-10,375,46,8,4,0.5,0.4662
2025-10,375,48,7,3,0.4286,0.4864
2025-10,375,50,3,2,0.6667,0.5033
2025-10,375,52,2,1,0.5,0.5275
2025-10,375,54,7,6,0.8571,0.5464
2025-10,375,56,5,2,0.4,0.57
2025-10,375,58,6,6,1.0,0.5917
2025-10,375,60,2,1,0.5,0.61
2025-10,375,62,8,6,0.75,0.6281
2025-10,375,64,4,2,0.5,0.6463
2025-10,375,66,3,2,0.6667,0.675
2025-10,375,68,5,3,0.6,0.688
2025-10,375,70,11,8,0.7273,0.7068
2025-10,375,72,7,6,0.8571,0.7271
2025-10,375,74,6,5,0.8333,0.75
2025-10,375,76,6,5,0.8333,0.7692
2025-10,375,78,5,3,0.6,0.792
2025-10,375,80,5,4,0.8,0.81
2025-10,375,82,9,8,0.8889,0.8261
2025-10,375,84,4,2,0.5,0.8488
2025-10,375,86,5,4,0.8,0.867
2025-10,375,88,3,2,0.6667,0.8817
2025-10,375,90,6,5,0.8333,0.9092
2025-10,375,92,11,11,1.0,0.9277
2025-10,375,94,1,1,1.0,0.955
2025-10,375,96,1,1,1.0,0.965
2025-10,390,2,1,1,1.0,0.025
2025-10,390,6,5,0,0.0,0.07
2025-10,390,8,4,0,0.0,0.0875
2025-10,390,10,5,2,0.4,0.104
2025-10,390,12,8,1,0.125,0.1294
2025-10,390,14,8,1,0.125,0.1469
2025-10,390,16,7,0,0.0,0.1664
2025-10,390,18,6,0,0.0,0.185
2025-10,390,20,5,1,0.2,0.208
2025-10,390,22,5,2,0.4,0.228
2025-10,390,24,2,1,0.5,0.2425
2025-10,390,26,6,3,0.5,0.2642
2025-10,390,28,9,2,0.2222,0.2856
2025-10,390,30,6,1,0.1667,0.3058
2025-10,390,32,4,1,0.25,0.3263
2025-10,390,34,2,0,0.0,0.3475
2025-10,390,36,5,1,0.2,0.368
2025-10,390,38,3,2,0.6667,0.385
2025-10,390,40,8,1,0.125,0.4063
2025-10,390,42,9,5,0.5556,0.4256
2025-10,390,44,5,2,0.4,0.449
2025-10,390,46,5,2,0.4,0.471
2025-10,390,48,7,3,0.4286,0.49
2025-10,390,50,1,1,1.0,0.5
2025-10,390,52,1,1,1.0,0.52
2025-10,390,54,1,0,0.0,0.55
2025-10,390,56,5,4,0.8,0.57
2025-10,390,58,4,2,0.5,0.5862
2025-10,390,60,4,4,1.0,0.6087
2025-10,390,62,4,3,0.75,0.6313
2025-10,390,64,7,6,0.8571,0.6464
2025-10,390,66,5,4,0.8,0.669
2025-10,390,68,10,6,0.6,0.6865
2025-10,390,70,4,2,0.5,0.7025
2025-10,390,72,8,5,0.625,0.7306
2025-10,390,74,5,5,1.0,0.747
2025-10,390,76,8,7,0.875,0.7675
2025-10,390,78,5,5,1.0,0.785
2025-10,390,80,7,6,0.8571,0.8057
2025-10,390,82,4,1,0.25,0.8288
2025-10,390,84,3,2,0.6667,0.8433
2025-10,390,86,6,4,0.6667,0.8667
2025-10,390,88,9,7,0.7778,0.8878
2025-10,390,90,4,4,1.0,0.9075
2025-10,390,92,13,13,1.0,0.9273
2025-10,390,94,1,1,1.0,0.945
2025-10,390,96,1,1,1.0,0.965
2025-10,405,6,4,0,0.0,0.0713
2025-10,405,8,9,2,0.2222,0.0856
2025-10,405,10,7,0,0.0,0.1121
2025-10,405,12,3,1,0.3333,0.1283
2025-10,405,14,7,1,0.1429,0.1471
2025-10,405,16,11,2,0.1818,0.1668
2025-10,405,18,2,0,0.0,0.195
2025-10,405,20,3,1,0.3333,0.2017
2025-10,405,22,11,2,0.1818,0.2264
2025-10,405,24,6,2,0.3333,0.2467
2025-10,405,26,6,1,0.1667,0.2725
2025-10,405,28,6,1,0.1667,0.285
2025-10,405,30,3,1,0.3333,0.305
2025-10,405,32,5,1,0.2,0.329
2025-10,405,34,4,1,0.25,0.3475
2025-10,405,38,1,0,0.0,0.395
2025-10,405,40,4,0,0.0,0.4062
2025-10,405,42,9,5,0.5556,0.4222
2025-10,405,44,6,2,0.3333,0.4475
2025-10,405,46,5,2,0.4,0.465
2025-10,405,48,5,4,0.8,0.492
2025-10,405,50,4,3,0.75,0.505
2025-10,405,52,4,1,0.25,0.53
2025-10,405,54,3,1,0.3333,0.5483
2025-10,405,56,5,3,0.6,0.571
2025-10,405,58,5,4,0.8,0.591
2025-10,405,62,1,0,0.0,0.635
2025-10,405,64,7,5,0.7143,0.6493
2025-10,405,66,10,8,0.8,0.6705
2025-10,405,68,9,7,0.7778,0.6878
2025-10,405,70,7,6,0.8571,0.7121
2025-10,405,72,6,3,0.5,0.7292
2025-10,405,74,5,4,0.8,0.747
2025-10,405,76,8,3,0.375,0.77
2025-10,405,78,4,4,1.0,0.79
2025-10,405,80,10,9,0.9,0.811
2025-10,405,82,3,3,1.0,0.825
2025-10,405,84,2,2,1.0,0.8425
2025-10,405,86,4,3,0.75,0.8725
2025-10,405,88,11,8,0.7273,0.8868
2025-10,405,90,6,6,1.0,0.91
2025-10,405,92,9,9,1.0,0.9267
2025-10,405,94,4,4,1.0,0.9438
2025-10,405,98,1,1,1.0,0.98
2025-10,420,4,1,0,0.0,0.04
2025-10,420,6,6,2,0.3333,0.065
2025-10,420,8,8,0,0.0,0.085
2025-10,420,10,4,0,0.0,0.1138
2025-10,420,12,10,0,0.0,0.126
2025-10,420,14,5,1,0.2,0.151
2025-10,420,16,5,2,0.4,0.168
2025-10,420,18,6,2,0.3333,0.1867
2025-10,420,20,7,1,0.1429,0.2079
2025-10,420,22,12,3,0.25,0.2288
2025-10,420,24,3,0,0.0,0.2483
2025-10,420,26,7,0,0.0,0.2693
2025-10,420,28,5,2,0.4,0.293
2025-10,420,30,5,2,0.4,0.311
2025-10,420,32,4,0,0.0,0.33
2025-10,420,34,1,0,0.0,0.34
2025-10,420,36,1,0,0.0,0.375
2025-10,420,38,2,1,0.5,0.39
2025-10,420,40,5,1,0.2,0.411
2025-10,420,42,6,5,0.8333,0.4292
2025-10,420,44,4,2,0.5,0.45
2025-10,420,46,2,1,0.5,0.4625
2025-10,420,48,5,1,0.2,0.489
2025-10,420,50,8,3,0.375,0.5094
2025-10,420,52,6,5,0.8333,0.5283
2025-10,420,54,2,1,0.5,0.5475
2025-10,420,56,6,4,0.6667,0.57
2025-10,420,58,2,1,0.5,0.5925
2025-10,420,60,2,2,1.0,0.605
2025-10,420,62,5,1,0.2,0.628
2025-10,420,64,5,5,1.0,0.648
2025-10,420,66,9,8,0.8889,0.6667
2025-10,420,68,3,3,1.0,0.685
2025-10,420,70,5,4,0.8,0.707
2025-10,420,72,11,7,0.6364,0.7273
2025-10,420,74,4,2,0.5,0.7463
2025-10,420,76,4,3,0.75,0.7688
2025-10,420,78,7,5,0.7143,0.7879
2025-10,420,80,8,6,0.75,0.8113
2025-10,420,82,3,3,1.0,0.8283
2025-10,420,84,6,5,0.8333,0.8467
2025-10,420,86,4,3,0.75,0.87
2025-10,420,88,9,7,0.7778,0.8883
2025-10,420,90,3,3,1.0,0.9033
2025-10,420,92,9,9,1.0,0.9278
2025-10,420,94,9,9,1.0,0.9494
2025-10,420,98,1,1,1.0,0.985
2025-10,435,4,3,0,0.0,0.0517
2025-10,435,6,6,0,0.0,0.0683
2025-10,435,8,7,1,0.1429,0.0864
2025-10,435,10,9,1,0.1111,0.1089
2025-10,435,12,7,0,0.0,0.1279
2025-10,435,14,11,4,0.3636,0.1464
2025-10,435,16,10,0,0.0,0.1695
2025-10,435,18,4,1,0.25,0.1888
2025-10,435,20,3,2,0.6667,0.205
2025-10,435,22,4,0,0.0,0.2313
2025-10,435,24,4,0,0.0,0.2463
2025-10,435,26,4,0,0.0,0.265
2025-10,435,28,5,2,0.4,0.29
2025-10,435,30,8,3,0.375,0.3056
2025-10,435,32,3,2,0.6667,0.33
2025-10,435,34,3,2,0.6667,0.3483
2025-10,435,36,4,1,0.25,0.3688
2025-10,435,38,4,1,0.25,0.3888
2025-10,435,40,4,0,0.0,0.4125
2025-10,435,42,4,1,0.25,0.4263
2025-10,435,44,7,4,0.5714,0.4479
2025-10,435,46,3,1,0.3333,0.465
2025-10,435,48,1,0,0.0,0.48
2025-10,435,50,4,1,0.25,0.5088
2025-10,435,52,2,1,0.5,0.525
2025-10,435,54,2,2,1.0,0.555
2025-10,435,56,4,4,1.0,0.58
2025-10,435,58,2,2,1.0,0.595
2025-10,435,60,4,3,0.75,0.6038
2025-10,435,62,5,3,0.6,0.624
2025-10,435,64,8,8,1.0,0.6469
2025-10,435,66,3,2,0.6667,0.6633
2025-10,435,68,4,4,1.0,0.6838
2025-10,435,70,9,6,0.6667,0.7111
2025-10,435,72,10,7,0.7,0.725
2025-10,435,74,10,4,0.4,0.747
2025-10,435,76,3,3,1.0,0.7717
2025-10,435,78,5,4,0.8,0.784
2025-10,435,80,5,4,0.8,0.806
2025-10,435,82,4,3,0.75,0.825
2025-10,435,84,8,6,0.75,0.8481
2025-10,435,86,2,2,1.0,0.8675
2025-10,435,88,8,7,0.875,0.8888
2025-10,435,90,7,7,1.0,0.9071
2025-10,435,92,10,9,0.9,0.93
2025-10,435,94,4,4,1.0,0.945
2025-10,435,96,3,3,1.0,0.965
2025-10,435,98,1,1,1.0,0.985
2025-10,450,4,5,1,0.2,0.054
2025-10,450,6,8,0,0.0,0.0656
2025-10,450,8,9,0,0.0,0.0889
2025-10,450,10,11,2,0.1818,0.1095
2025-10,450,12,10,3,0.3,0.1295
2025-10,450,14,4,0,0.0,0.1438
2025-10,450,16,5,2,0.4,0.166
2025-10,450,18,5,1,0.2,0.186
2025-10,450,20,4,1,0.25,0.21
2025-10,450,22,5,0,0.0,0.228
2025-10,450,24,3,0,0.0,0.2483
2025-10,450,26,3,1,0.3333,0.27
2025-10,450,28,6,3,0.5,0.2892
2025-10,450,30,9,3,0.3333,0.3083
2025-10,450,32,5,0,0.0,0.327
2025-10,450,34,5,2,0.4,0.347
2025-10,450,36,2,0,0.0,0.3675
2025-10,450,38,5,1,0.2,0.384
2025-10,450,42,2,1,0.5,0.42
2025-10,450,44,6,1,0.1667,0.445
2025-10,450,46,2,2,1.0,0.4675
2025-10,450,48,3,1,0.3333,0.49
2025-10,450,50,1,1,1.0,0.5
2025-10,450,52,2,1,0.5,0.53
2025-10,450,54,3,1,0.3333,0.545
2025-10,450,56,4,4,1.0,0.5725
2025-10,450,58,2,2,1.0,0.595
2025-10,450,60,6,5,0.8333,0.6058
2025-10,450,62,6,4,0.6667,0.6225
2025-10,450,64,3,1,0.3333,0.6467
2025-10,450,66,3,3,1.0,0.665
2025-10,450,68,6,4,0.6667,0.6892
2025-10,450,70,8,7,0.875,0.7075
2025-10,450,72,8,6,0.75,0.725
2025-10,450,74,5,3,0.6,0.745
2025-10,450,76,6,5,0.8333,0.7658
2025-10,450,78,9,8,0.8889,0.7883
2025-10,450,80,5,3,0.6,0.81
2025-10,450,82,6,4,0.6667,0.8308
2025-10,450,84,9,5,0.5556,0.8461
2025-10,450,86,8,7,0.875,0.8669
2025-10,450,88,6,5,0.8333,0.8883
2025-10,450,90,4,4,1.0,0.9
2025-10,450,92,7,7,1.0,0.9286
2025-10,450,94,5,5,1.0,0.947
2025-10,450,96,6,6,1.0,0.9675
2025-10,450,98,1,1,1.0,0.985
2025-10,465,4,5,1,0.2,0.049
2025-10,465,6,10,0,0.0,0.0665
2025-10,465,8,15,1,0.0667,0.085
2025-10,465,10,7,0,0.0,0.1093
2025-10,465,12,7,2,0.2857,0.1257
2025-10,465,14,4,2,0.5,0.1475
2025-10,465,16,4,2,0.5,0.1663
2025-10,465,18,4,2,0.5,0.1888
2025-10,465,20,5,1,0.2,0.208
2025-10,465,22,7,0,0.0,0.2229
2025-10,465,24,3,1,0.3333,0.245
2025-10,465,26,3,0,0.0,0.2667
2025-10,465,28,3,1,0.3333,0.29
2025-10,465,30,5,1,0.2,0.307
2025-10,465,32,6,2,0.3333,0.3233
2025-10,465,34,3,0,0.0,0.34
2025-10,465,36,6,1,0.1667,0.3683
2025-10,465,38,1,0,0.0,0.39
2025-10,465,40,2,0,0.0,0.405
2025-10,465,42,9,4,0.4444,0.4306
2025-10,465,44,3,1,0.3333,0.45
2025-10,465,48,2,2,1.0,0.4875
2025-10,465,50,1,0,0.0,0.5
2025-10,465,52,4,3,0.75,0.53
2025-10,465,54,1,0,0.0,0.555
2025-10,465,56,1,1,1.0,0.58
2025-10,465,58,4,3,0.75,0.5875
2025-10,465,60,5,4,0.8,0.604
2025-10,465,62,8,3,0.375,0.6256
2025-10,465,64,1,0,0.0,0.655
2025-10,465,66,4,2,0.5,0.6613
2025-10,465,68,12,11,0.9167,0.6858
2025-10,465,70,5,5,1.0,0.706
2025-10,465,72,4,3,0.75,0.7275
2025-10,465,74,8,6,0.75,0.7456
2025-10,465,76,4,4,1.0,0.765
2025-10,465,78,8,6,0.75,0.7869
2025-10,465,80,7,7,1.0,0.8093
2025-10,465,82,5,2,0.4,0.825
2025-10,465,84,8,4,0.5,0.8475
2025-10,465,86,10,8,0.8,0.8695
2025-10,465,88,5,4,0.8,0.885
2025-10,465,90,6,6,1.0,0.9092
2025-10,465,92,7,7,1.0,0.9264
2025-10,465,94,7,7,1.0,0.9479
2025-10,465,96,5,5,1.0,0.964
2025-10,465,98,2,2,1.0,0.9825
2025-10,480,2,1,0,0.0,0.035
2025-10,480,4,8,1,0.125,0.0469
2025-10,480,6,13,0,0.0,0.0677
2025-10,480,8,8,0,0.0,0.0875
2025-10,480,10,7,2,0.2857,0.1079
2025-10,480,12,7,2,0.2857,0.1229
2025-10,480,14,5,2,0.4,0.151
2025-10,480,16,5,0,0.0,0.166
2025-10,480,18,2,1,0.5,0.19
2025-10,480,20,9,2,0.2222,0.2033
2025-10,480,22,3,0,0.0,0.23
2025-10,480,24,5,0,0.0,0.246
2025-10,480,26,5,3,0.6,0.27
2025-10,480,28,4,1,0.25,0.2888
2025-10,480,30,5,1,0.2,0.311
