month,t_sec,band_c,n,n_up_wins,p_up,med_spread
2026-02,870,88,22,22,1.0,0.01
2026-02,870,90,21,19,0.9048,0.01
2026-02,870,92,35,33,0.9429,0.01
2026-02,870,94,49,47,0.9592,0.01
2026-02,870,96,95,89,0.9368,0.01
2026-02,870,98,212,211,0.9953,0.008
2026-02,885,0,152,1,0.0066,0.009
2026-02,885,2,73,4,0.0548,0.01
2026-02,885,4,29,2,0.069,0.01
2026-02,885,6,25,2,0.08,0.01
2026-02,885,8,26,3,0.1154,0.01
2026-02,885,10,22,2,0.0909,0.01
2026-02,885,12,10,1,0.1,0.01
2026-02,885,14,16,4,0.25,0.01
2026-02,885,16,10,0,0.0,0.015
2026-02,885,18,8,2,0.25,0.01
2026-02,885,20,5,0,0.0,0.01
2026-02,885,22,5,1,0.2,0.05
2026-02,885,24,7,2,0.2857,0.03
2026-02,885,26,4,2,0.5,0.025
2026-02,885,28,7,0,0.0,0.01
2026-02,885,30,12,0,0.0,0.01
2026-02,885,32,5,2,0.4,0.03
2026-02,885,34,9,5,0.5556,0.01
2026-02,885,36,4,2,0.5,0.015
2026-02,885,38,9,3,0.3333,0.03
2026-02,885,40,7,2,0.2857,0.01
2026-02,885,42,4,1,0.25,0.035
2026-02,885,44,8,3,0.375,0.015
2026-02,885,46,7,3,0.4286,0.02
2026-02,885,48,4,0,0.0,0.015
2026-02,885,50,7,3,0.4286,0.01
2026-02,885,52,5,2,0.4,0.04
2026-02,885,54,8,4,0.5,0.01
2026-02,885,56,7,5,0.7143,0.02
2026-02,885,58,2,1,0.5,0.115
2026-02,885,60,7,4,0.5714,0.01
2026-02,885,62,5,4,0.8,0.06
2026-02,885,64,7,6,0.8571,0.02
2026-02,885,66,7,7,1.0,0.02
2026-02,885,68,11,7,0.6364,0.01
2026-02,885,70,9,8,0.8889,0.01
2026-02,885,72,7,3,0.4286,0.01
2026-02,885,74,6,6,1.0,0.045
2026-02,885,76,10,8,0.8,0.01
2026-02,885,78,7,6,0.8571,0.03
2026-02,885,80,11,11,1.0,0.01
2026-02,885,82,6,4,0.6667,0.01
2026-02,885,84,7,4,0.5714,0.02
2026-02,885,86,14,13,0.9286,0.01
2026-02,885,88,21,19,0.9048,0.02
2026-02,885,90,10,10,1.0,0.01
2026-02,885,92,20,19,0.95,0.01
2026-02,885,94,36,36,1.0,0.01
2026-02,885,96,92,88,0.9565,0.01
2026-02,885,98,154,154,1.0,0.009
2026-02,897,0,81,2,0.0247,0.01
2026-02,897,2,62,0,0.0,0.01
2026-02,897,4,18,0,0.0,0.02
2026-02,897,6,21,3,0.1429,0.02
2026-02,897,8,12,0,0.0,0.01
2026-02,897,10,13,1,0.0769,0.01
2026-02,897,12,9,0,0.0,0.01
2026-02,897,14,6,1,0.1667,0.03
2026-02,897,16,6,0,0.0,0.01
2026-02,897,18,5,0,0.0,0.03
2026-02,897,20,2,0,0.0,0.01
2026-02,897,22,4,1,0.25,0.045
2026-02,897,24,1,0,0.0,0.02
2026-02,897,26,8,2,0.25,0.04
2026-02,897,28,2,0,0.0,0.225
2026-02,897,30,8,0,0.0,0.055
2026-02,897,32,4,1,0.25,0.045
2026-02,897,34,1,0,0.0,0.01
2026-02,897,36,4,2,0.5,0.11
2026-02,897,38,3,2,0.6667,0.01
2026-02,897,40,5,2,0.4,0.04
2026-02,897,42,3,1,0.3333,0.03
2026-02,897,44,2,0,0.0,0.025
2026-02,897,46,4,3,0.75,0.03
2026-02,897,48,3,2,0.6667,0.01
2026-02,897,50,4,2,0.5,0.215
2026-02,897,52,3,0,0.0,0.11
2026-02,897,54,6,2,0.3333,0.035
2026-02,897,56,4,3,0.75,0.2
2026-02,897,58,5,1,0.2,0.07
2026-02,897,60,6,4,0.6667,0.195
2026-02,897,62,4,3,0.75,0.145
2026-02,897,64,5,3,0.6,0.02
2026-02,897,66,2,2,1.0,0.02
2026-02,897,68,5,5,1.0,0.05
2026-02,897,70,1,1,1.0,0.2
2026-02,897,72,5,3,0.6,0.07
2026-02,897,74,9,9,1.0,0.03
2026-02,897,76,6,4,0.6667,0.1
2026-02,897,78,9,7,0.7778,0.03
2026-02,897,80,5,4,0.8,0.05
2026-02,897,82,6,6,1.0,0.135
2026-02,897,84,4,4,1.0,0.05
2026-02,897,86,5,5,1.0,0.04
2026-02,897,88,9,9,1.0,0.02
2026-02,897,90,6,6,1.0,0.035
2026-02,897,92,14,13,0.9286,0.035
2026-02,897,94,26,25,0.9615,0.01
2026-02,897,96,63,63,1.0,0.01
