slug,epoch,month,result_id,asset_id_0,asset_id_1
btc-updown-15m-1760063400,1760063400,2025-10,1,40446248422187310549724470477712402296933927180716408734912984768636124709138,59410892690332973043222052235723631304243507854886516069174337085812740356680
btc-updown-15m-1760064300,1760064300,2025-10,1,61127751343314211184678682511230228144578485242344852243022487643767385565855,85577580058802983452738741470323951730417966382863598004399349660458570110940
btc-updown-15m-1760065200,1760065200,2025-10,0,70040840583770480007336814254502247923129115490633717736046080018961760507616,28276106887520495429522589846556581993174056394233354365331652430981118866632
btc-updown-15m-1760066100,1760066100,2025-10,0,16099656972799775789339900628220953082950127469753023284850214843939766512555,95055948312825686889265124355337563570911990973056140810392563453822228566873
btc-updown-15m-1760067000,1760067000,2025-10,0,101450330964938124084615680675061524727297202003318295295659405790423677580808,3205145381293528016999348164656440231555552320446955330546594221459693479163
btc-updown-15m-1760067900,1760067900,2025-10,1,97406448216803167221458778935073987865885032169319163258884558756577467897689,44592225738727500223899130834283431408646313832617698782246145622836808184145
btc-updown-15m-1760068800,1760068800,2025-10,0,27216194799884206069906803884450680784987176743154847145551967422861733066985,104696853140904615636233792863927604885405174702350912613664266061381601661952
btc-updown-15m-1760069700,1760069700,2025-10,1,6642121814238832691832065385077546214466770001214703492117144428947890822050,95970749170468485635630536746022910235463603711555852764787158550489985337988
btc-updown-15m-1760070600,1760070600,2025-10,1,61304483842408126452138387002383027055679827244505664186723831726948913889795,42497421195022724467498693086632784348605817515514216861506000399874284313897
btc-updown-15m-1760071500,1760071500,2025-10,0,3086038949784153428950864410120954467531883199388488675390242929444097587774,27582248444623599995986464819057577563498713721232869864465584050616798525735
btc-updown-15m-1760072400,1760072400,2025-10,1,39628326293469125725832949998872475862742468922707223142349436225535668134842,18912409284567038018658555501899505280724874869826106578122092452024659451232
btc-updown-15m-1760073300,1760073300,2025-10,0,9746342527460281367981430935329418591907936882069015349788449468022014997170,71867228493358109426721716697194500747943522465405523580605653482332134909999
btc-updown-15m-1760074200,1760074200,2025-10,0,84593114618183040282236456241504115034774759873484130333491207762101017523833,24358835824109679223400257261348318311125415257967101307016194699277812220064
btc-updown-15m-1760075100,1760075100,2025-10,0,72448979486887479030745878549951238139531505235190704176496972466000026798000,25649213529496001618310794178979119224923099570923036765979058629623559070650
btc-updown-15m-1760076000,1760076000,2025-10,1,15667456892068530337159747718329623506972655505086980757102334759025265048089,52874361456717927781845909253368146357535725594760644862450152485118517713687
btc-updown-15m-1760076900,1760076900,2025-10,1,99136980173554059272411431178706205565792335117659159968859561566303689550627,89074098578789872611833443712597061207793101271384638180427727346769610385959
btc-updown-15m-1760077800,1760077800,2025-10,0,22249695886942945650069714421729128987813454476795884601736558308997613319179,69845892169192010885262639713538430474586279083487189517943376262574465828078
btc-updown-15m-1760078700,1760078700,2025-10,1,70090479661169594716880697661523619088617413333444163568824805227999585253171,18967405541747246367262492230917523695680027078923167538053721270514857533769
btc-updown-15m-1760079600,1760079600,2025-10,1,91042125824493806126317403175194315672708173481152435571953349104441791877274,36671660592945170207070035826434082096969081827792717277770803355392220439463
btc-updown-15m-1760080500,1760080500,2025-10,0,90164060916928865831738917642755629798701647557770827270790971662314167626864,1578468928763655756028218349522466202114769884247427158857928807730654732057
btc-updown-15m-1760081400,1760081400,2025-10,1,39511332936846176947848400981164555912042323029111248677753870768151840088433,59522855947829614050351492844470809314387518236339034610688866392161938787153
btc-updown-15m-1760082300,1760082300,2025-10,1,11659197683677574431993335466420985162393302306714861092704070515759868607099,74789428762943583939263304102124579037591109837601476897967925907998132469589
btc-updown-15m-1760083200,1760083200,2025-10,0,25153960268789339576692010054899841105706623070894685720289741072476688241352,24815003036450480025423873717193808426818236582118199496819321838197079461821
btc-updown-15m-1760084100,1760084100,2025-10,0,27635869806434637997192145132561871273940936434930840209916488138014185066487,105937626321103054455332290684906948717873802184441641044818577788454972555469
btc-updown-15m-1760085000,1760085000,2025-10,1,46087989733072403039590344750508039602880252772848910123895145187865149812416,81593053454365773812245071396203867093852893060873158272053033656864450603392
btc-updown-15m-1760085900,1760085900,2025-10,0,84079163403909086687377916370530872041014378650983670194513625389463229959405,36732156161137835265651815965013005730235282681713802875911675803735470195304
btc-updown-15m-1760086800,1760086800,2025-10,1,70011947444573682087015917326575634533304302507270140966859910876757339392724,58360935848071201000836293365054774664806469211458130537177730042767001658668
btc-updown-15m-1760087700,1760087700,2025-10,0,95726708594197598293624661650715067853613693761401721070951404847480371611638,97257016684487226280577722446467075096870659147332611604147615532793045912035
btc-updown-15m-1760088600,1760088600,2025-10,1,110057100988339406004788065978601623788843542758380852297400091996014564954670,79453193605485498011886205557319096748028874566392174977514529730139014656165
btc-updown-15m-1760089500,1760089500,2025-10,1,100955544838398089114734760146422320744411259052121192200678888482614762762617,38222755434046132481522346804818987015003431839378131125762054360941652078586
btc-updown-15m-1760090400,1760090400,2025-10,0,53049183513781448427265742701692244112692805885913531179864543663260932970216,13836907295387583073121746063719086564657265593130409039796106451016441803571
btc-updown-15m-1760091300,1760091300,2025-10,1,15801519618705950190992758779436794929680512671339531791357167683191634067295,96548403936959959936216945186908014038838319568145832399408611364985501766006
btc-updown-15m-1760092200,1760092200,2025-10,1,113812965820431610014996198345353205929469088029083906447011767179410961300644,64988415388935522550590312258808631783754066494224188936941490417964925539597
btc-updown-15m-1760093100,1760093100,2025-10,0,97162267644755042708019330346591848715100108523467132047533129467497728985866,28817937176766684392751894831481722529520931861272813435361831674516238855352
btc-updown-15m-1760094000,1760094000,2025-10,0,88211029348256394848425565009403126886952442473755581072301731577724130310485,16329716115340400315757030126688131985516299467674436039394401827247498175822
btc-updown-15m-1760094900,1760094900,2025-10,1,76732182521537655888374197212816622146738567695729020213100574292890690799286,30458333714392804933489470472930440643427403235921695773779353658269857389093
btc-updown-15m-1760095800,1760095800,2025-10,0,14675395626108687523421015732103718073321843079993392904022249183822292746534,12339121267030108186471531951828865524632535826596830152659745991037311942544
btc-updown-15m-1760096700,1760096700,2025-10,0,25742445262019681772934468132110460109549671934048313554196790000265376246409,59728818409027097847784078578215852683565950815238595410864449089071267864962
btc-updown-15m-1760097600,1760097600,2025-10,1,24336098635717324334914650638595851628957568303693733030056968476640337129595,91186939353741669849517628993595757163584248887326051790536056234958659356510
btc-updown-15m-1760098500,1760098500,2025-10,0,65773979650080935343289157686244816479493312110491539593296082996773344427979,56890182364280746694078277185605845431240920388890694273484679714957492689201
btc-updown-15m-1760099400,1760099400,2025-10,1,45460200615352163245021862271327518443824968094510584909610576981598027493880,8235582144470572552912172950629871525922449450895610338194490072245917283523
btc-updown-15m-1760100300,1760100300,2025-10,0,72393839974104044401507258609476263516487462216825517424191990671313312563797,112040518290558239624859469511124971085496296006254680640546333956077542211235
btc-updown-15m-1760101200,1760101200,2025-10,0,34224654761030344886271445297158819879587511528471066816601850593944012862852,79983589225537238490979289279152657169636103948638955424588080849543525441691
btc-updown-15m-1760102100,1760102100,2025-10,0,53199829281668141981244827101362823557638093347747952948904428234491644378396,98541665435650074189786282101926839677537449375830407793843253684797087468826
btc-updown-15m-1760103000,1760103000,2025-10,0,8608417114348640405673000858380005012281741793578499948937618460466670701200,113767153253830225682002111965177910219711395620712652168167462777106376421219
btc-updown-15m-1760103900,1760103900,2025-10,1,113660517524140169478276739897639297500832420503929881060251903618060340519894,37640557881105284906883928243285875334003837525839388870786689299909302460949
btc-updown-15m-1760104800,1760104800,2025-10,1,94460076609995092788851995740002460010264547290850239386586906593781179638660,12509855219119086097739215046344369110104168762750564365189493493066577578651
btc-updown-15m-1760105700,1760105700,2025-10,1,70815250919305588544909560101803292836257091025455331299235397013454620269433,32813534871446113678098435890722130873722597861048707132348101762669897239781
btc-updown-15m-1760106600,1760106600,2025-10,0,86346565049230936296318299736138794934242739689028909211285102023780928903553,28157137899069090149524204888495390268088460722028247906459173258591690831456
btc-updown-15m-1760107500,1760107500,2025-10,1,112468953355671511773876065184523919875332328052756970422982412656850158375941,88515642126692130875743674472268937962312631249552111171943571346711565612127
btc-updown-15m-1760108400,1760108400,2025-10,1,59392335685053326565534003080898735459627755263283391204529145797254193153763,112001673144983132745709586336424995718738116885447399402255756321481504326607
btc-updown-15m-1760109300,1760109300,2025-10,1,23099324824424657850255132206192361407641085777332458386846448894731420165118,3459448184291853927395003066273310883316226194161068053079626201392426315413
btc-updown-15m-1760110200,1760110200,2025-10,0,64068596379333905571444692565820300981799184420733953057247703469210371822730,77868756535862685173541625840376307035709909993780989168144123379517683917449
btc-updown-15m-1760111100,1760111100,2025-10,1,44299489881710072161577849141832528457715146488712005989488620359478363040577,25109218440529732858491013998624230460332377378602325145642531474967457983286
btc-updown-15m-1760112000,1760112000,2025-10,1,31911427510518739105319822125935608184819604477443309759910886284428786255171,33309259709455640682730094645103438232232791802247815951410338688597332356609
btc-updown-15m-1760112900,1760112900,2025-10,0,82674563982871924126306455766068580244050019793987295444963317341338891111051,54480863624710821366648115055330022831377051499642018469485648040482949768830
btc-updown-15m-1760113800,1760113800,2025-10,1,113059418054761577525535692121260505126625604190005117268884826701560150370936,40008098800850802768941742110603596357609268596633359017499397657572792841056
btc-updown-15m-1760114700,1760114700,2025-10,1,20672594880918934206547203042414736600567702135683181245314545880469923328610,78575014351016326059497558026246736871643441009469066455817999926109917152937
btc-updown-15m-1760115600,1760115600,2025-10,1,33304003429902402187114154144335504294849961181857819838151054387647740583831,75015518753347238687398263119924524241037351725864151067094737422724925042213
btc-updown-15m-1760116500,1760116500,2025-10,0,113336099297185950647148327354688261274451671445264705315107070986248793012876,87614768840553468994546862614506291451477829421898994756521368529090823414148
btc-updown-15m-1760117400,1760117400,2025-10,1,21046297745669133608299966053233671982409528059214413998137236088681356734033,97266976191489494707716979572324299337178519831731687259022393826934318386197
btc-updown-15m-1760118300,1760118300,2025-10,1,78147830963134562398398659501158162447106902585670276416259634125654368375867,110440073456028867299765207882207939159565391530176853418343649686206851656632
btc-updown-15m-1760119200,1760119200,2025-10,0,104654673252125194779034379879308118087878335677839874933849589496504371989631,20598197894966343109035116591964312523572604252414300516785761726426385463188
btc-updown-15m-1760120100,1760120100,2025-10,1,8596925032628597853314807893427824867816785907378226253363167747932226169769,61665535008875186111638695204739772579973837785265285437723086559397069494237
btc-updown-15m-1760121000,1760121000,2025-10,1,91175126679330880456026810980178632028438495814578275752965003685286404959555,75621801259290785787540796387184810393697001888494934612506080759659906781564
btc-updown-15m-1760121900,1760121900,2025-10,1,11317766925891633354715650794731522407243132315003427239577930997206883936317,15812332703952514603436507312697553469580551449014878433252121022605798599207
btc-updown-15m-1760122800,1760122800,2025-10,1,100378599320871858121629873604372472990085625065818541358736269949553532025871,44110300000378127652756837384861946031270935917200511711141176283778004960354
btc-updown-15m-1760123700,1760123700,2025-10,1,35445487582961363255392714097940485353874927849299014783051466252603831247828,74873015000773497149092857635534411480241011273324219089579281254185131635094
btc-updown-15m-1760124600,1760124600,2025-10,0,99856188848479197786223708274756959608944862816911213732651618922579561251344,93681401735326304365635145393494783663568189502308905608263451144227533891945
btc-updown-15m-1760125500,1760125500,2025-10,1,112670487474802655883863468965290943254903783315528987795263280805826946314424,53733831701067301848167185537948439747146019511922009452368945457795745624033
btc-updown-15m-1760126400,1760126400,2025-10,0,51886860141519377611240875387574507488089354671192036693179982916429137486347,111006110357556725100989667257806122019622628233170754552272856465131148445469
btc-updown-15m-1760127300,1760127300,2025-10,0,40971185744140828865601975256758369326023827317402814170705742124022289286127,100818772426735236993734512591563845540217974190764071063739594343808325696608
btc-updown-15m-1760128200,1760128200,2025-10,1,32703416154501948652934512488284606740096406689437615657444204792992008599586,64995169581313932588107712969810057475583491418043842060072905695754214646310
btc-updown-15m-1760129100,1760129100,2025-10,1,12548915448545749760432929978882975601650851211447072342751886525263290850853,108023541649483201178910506887672846121507431421901840889174039810348451356582
btc-updown-15m-1760130000,1760130000,2025-10,1,4597434633316529486219212492404164683199204501360425975117442062171523268301,51627718614686232400576771594244472077482543688368152561786335035616652451236
btc-updown-15m-1760130900,1760130900,2025-10,1,32907510299698029798968222824703187342983546078468160318342631354073171768816,338307763995823236042396416684623099046618602433274323885266951454406261979
btc-updown-15m-1760131800,1760131800,2025-10,0,107166316103279581671032231410226066904459577693901779797328312220325948737710,72287367839941508482967115268857510495126396578077462066259878167361806878677
btc-updown-15m-1760132700,1760132700,2025-10,0,62519651876807807197797606432770621310493703542123538106380429175834188740337,8608197437990470079944574279648824526448793458923912927695546338038657389520
btc-updown-15m-1760133600,1760133600,2025-10,0,35705449645190928923195100606198263837560228331035488241352593146185306976369,18299086648965661003135498119426026437943450823444525062984834955138497093436
btc-updown-15m-1760134500,1760134500,2025-10,1,107267442951771636471047086066703424775101005055752434788586025109977507971767,105282462024899986509600333434598465946240213866984171987149355493409276343041
btc-updown-15m-1760135400,1760135400,2025-10,0,66414250841072433629292629025751475432780482517630864051143747278323364576650,63367663461817886596244091299486207927388987942505520871893075235020649569324
btc-updown-15m-1760136300,1760136300,2025-10,0,106724472517923811369978520916978689838686627689409763123162754845689603432952,107920834414573404810446726823123522904349712892711374117971569219430853709124
btc-updown-15m-1760137200,1760137200,2025-10,1,100731383985454556247384923191351114497603298767780243103673532367338897257111,61351783523115171462674875274407869851129249609286161130369878831119287202678
btc-updown-15m-1760138100,1760138100,2025-10,0,114952166959145742820218301533192080194938700048457675496014773750384053992655,23255471565451980584722280860774857713531905343696234222537396010010221048121
btc-updown-15m-1760139000,1760139000,2025-10,0,47045349794734620881955877182767047173066292741576928321222849595349299361547,89095239985609503976773889965898113597624699199060834538618808722417745183574
btc-updown-15m-1760139900,1760139900,2025-10,1,107976567708201133440846846129565480008315379770185110432113899249323102944057,113252064665401773522540063920451996357392157997711588306700577692158581427412
btc-updown-15m-1760140800,1760140800,2025-10,1,40031974677622756146255698597644531364859881323407343966007465869160406979053,108462793111876082425335305039161018919026575673723131864649230630798203439443
btc-updown-15m-1760141700,1760141700,2025-10,0,110114436363505812069703447970874719714687423296892221620173977977303143510570,6595042011466130515089797017159482567316265134906250846566991733125935690099
btc-updown-15m-1760142600,1760142600,2025-10,0,96514945222808279764767858052302275240440991724570221200234731620455446583832,55278832169594150777945390460222858234161635327220464669799246460832724946548
btc-updown-15m-1760143500,1760143500,2025-10,1,55336756461356331754537102928413150003942174838791646916702884471409177374884,103126643261512775478652633989009824799509319578747695289404340859094590927169
btc-updown-15m-1760144400,1760144400,2025-10,1,58938619808658057992051315787576686380511222408061250327938032605329745955154,113456904505840952210774208621884144066574703461880766797745817239664529168689
btc-updown-15m-1760145300,1760145300,2025-10,1,112463898805808323811655315721819949696257455721057085437802727904002182620926,31049576979496813400446534800922711984631907242622288142174559722743885735121
btc-updown-15m-1760146200,1760146200,2025-10,1,23171902410691233313120842797298157709964722718574019075929988733841963390495,103822856567222380398735138845531391624626739441882560559430509711898493575792
btc-updown-15m-1760147100,1760147100,2025-10,1,97237150946555994948338556887099269847639871160723615146934472331249481850968,75662817845373358234948035753366025192983280295182413479452524609624316210794
btc-updown-15m-1760148000,1760148000,2025-10,0,80613560601603433562685058389795170389965454723898645304162276819654628233391,62319040665858706489945539424490723577520056403015311045222614124378887764889
btc-updown-15m-1760148900,1760148900,2025-10,0,92683032478739619308583131514738092068263103575254305079519045937640740542767,16103999394355095605642965272973979575698761392676751057035351053853642831188
btc-updown-15m-1760149800,1760149800,2025-10,0,81799532829217961207361970051248029509751712537432789417727045640871022440255,3353491276661138056274690721172267806435655342374905629727486511967740691560
btc-updown-15m-1760150700,1760150700,2025-10,0,40065377351690302505902024482795619233190157203987622806306002081373475364162,67998141193380886957749236467461962829523662443766359701479907658905143793833
btc-updown-15m-1760151600,1760151600,2025-10,1,101892285705437793907089536887013619301234870785367825310689696636885941160564,108957816207220239393921551517986009499640449010133236227281095012961067358857
btc-updown-15m-1760152500,1760152500,2025-10,1,14606518894819617785626521226941317494344079441193514794600703131229567765231,63516896084623124660810182823406079186737011907318463518174989391987685295631
btc-updown-15m-1760153400,1760153400,2025-10,1,10745770466938164919323944608439535259805585451487150801968616911076463588563,107662834085291436661259727197510501427609859417394393189860820399053383991583
btc-updown-15m-1760154300,1760154300,2025-10,0,6772995603407485501584289813173987026240353372381399831728632258829704568684,47918257669164200505041810517673715324523045253997592870434668828943539118540
btc-updown-15m-1760155200,1760155200,2025-10,0,1133170141803521612274014025882820828830210194374788176600730962138865121097,25679071541212295377781049183135856783875229013818716577094126904785418356332
btc-updown-15m-1760156100,1760156100,2025-10,1,93125035815723747660006131630529465779142571255514211476734123153583169564450,73027526854710094913234886943854618076354660050975799410751965766998439730950
btc-updown-15m-1760157000,1760157000,2025-10,1,21116193338587125103676973364675776920797041543369315073843193605599735402604,100454145453000122434761342235501368180062358991602757448812886979051403674279
btc-updown-15m-1760157900,1760157900,2025-10,0,54161505607869936566432979120272511848300216424044937255016813531457740146190,52378051794775458023219265536591449833454598158441646708961443949730118286569
btc-updown-15m-1760158800,1760158800,2025-10,1,43402498923674667270310908342729881578757811277611832701659972285695869331615,65046852258707924968491549280853985175874950759841667552353895445962618605970
btc-updown-15m-1760159700,1760159700,2025-10,1,83963990039817332259976263240323644971669809535877620479925197752628563036426,84651770178429132188713644481041129753406368219801719125249535203362528958035
btc-updown-15m-1760160600,1760160600,2025-10,0,72981809056621390888725719831827451632444321443526023481528065792600018536435,104395690006119916340585008510629533636945137310014616714044093345517013571278
btc-updown-15m-1760161500,1760161500,2025-10,0,39552932419652548579818613920950919642995286808893564514151267731397261956157,87002322428139018524216444989855742625015052891735312499458341444226160384605
btc-updown-15m-1760162400,1760162400,2025-10,1,28634790611694670149039352796926773076085629746465053349050546449828966999660,37477512868996755212436807701798100881812903652242332332235497106858856733672
btc-updown-15m-1760163300,1760163300,2025-10,0,25168118550187235813940562940963007247692073565171193167657006906202343624912,90296088548129902761611056944272764421739524465139933703794669475916398205263
btc-updown-15m-1760164200,1760164200,2025-10,1,86201734416246831987250054843461802316715188727244416684349495265939816159442,88930145383579325436600658992048458018798508934446507788891069348834183385807
btc-updown-15m-1760165100,1760165100,2025-10,1,28847006473601308380468938528611082604160590477278846255053263272608010135148,18791293785996251027659834959330329120270306558632689161157603941817372506567
btc-updown-15m-1760166000,1760166000,2025-10,1,21468873316616185506041823766047284260407788041487841491764532681827777722406,47945740004737056128472141425381006981557217049828303974334512460513754939716
btc-updown-15m-1760166900,1760166900,2025-10,1,72260528225802713142701994998922609171385648931074407209611526297814187948997,17126801130746665228299684751895993081716927500798333282212213663268750597396
btc-updown-15m-1760167800,1760167800,2025-10,1,12338973063626431058682888948141536185820521575367025496294055290770534823843,56658021945352250426673886872080927711132146740421250732931145214840937779374
btc-updown-15m-1760168700,1760168700,2025-10,1,31725529947137103075653072491607772669343273789296287513183914630760859523296,62270472778578380578235796605580085743068386281634391912192120023750864115037
btc-updown-15m-1760169600,1760169600,2025-10,1,86444995284017379567049694162066284236737451402865578864550945991605776751846,111041421748787626547059812038031226279543614802034848206222398454221133151141
btc-updown-15m-1760170500,1760170500,2025-10,0,28362330937729018279815781590440064959344139463307911820418937314105987650145,44428022345765688392851957409892449555982610827009622742371865799983005208428
btc-updown-15m-1760171400,1760171400,2025-10,0,84680813476039085170450320261001150551832179436160811406485840729975728174340,550177644311572895927175015566758737935488863838892161649018396234785565992
btc-updown-15m-1760172300,1760172300,2025-10,0,56111910754931619904387858857273376831126225832485409703559569231678067484615,61619447656523562019547246084781133858602853321054141786044928284427194520389
btc-updown-15m-1760173200,1760173200,2025-10,0,61695632284673580484560941290905561946199677659356666071527178025676499797884,46780934008869282427712790367729005975226630591308527671428915281560882825698
btc-updown-15m-1760174100,1760174100,2025-10,0,35089799754173880669174505508493300625765939427062883515939280434951899003827,11670225004337711226709504154805563701443718367920294563851095775562911369184
btc-updown-15m-1760175000,1760175000,2025-10,0,58077357821486087393743991829963716337599621719716518069512519327323331077274,52412092401409297683911191335427845796632652614130934349026555053824271850142
btc-updown-15m-1760175900,1760175900,2025-10,1,35356247082100280724185415494993634344156686237875395891805140947196087922974,113149253923587000892841469126216082942377038069834363346480565215966240100016
btc-updown-15m-1760176800,1760176800,2025-10,0,106725011149578155593661679259670068922347758729064516181004861725434000764413,105312908453333705450021837211972031191629161645228464163105991752734026812842
btc-updown-15m-1760177700,1760177700,2025-10,0,63445262267197393346402413681083269464849086568548705286325090778278393629930,78148208990914371383551828080197406581473169213813012555943328785471481689256
btc-updown-15m-1760178600,1760178600,2025-10,1,1099490374237066309546367417184490449218597150927768176578031718848937488922,14316070152489155779465259528569592578326954247337476902154821009723391743001
btc-updown-15m-1760179500,1760179500,2025-10,0,37051061404807853713555286397543838418990110998068754595364477140777897565750,74194251698998746806646566659741551385869222646474214018514471955406431808504
btc-updown-15m-1760180400,1760180400,2025-10,1,82277097780781346085293053578928923222936600504740044811001880010200807694183,25287371725980364372358166039497408424992115807320737696227579453732899579613
btc-updown-15m-1760181300,1760181300,2025-10,0,91837195890651232087826831519840047544556468190654326951511619768939129094066,110837389085013425764298379818665509142717357366994699055844963969474498600058
btc-updown-15m-1760182200,1760182200,2025-10,1,34157483548586399506563001081329231546392192776969987795048434575127703975546,50453507713303542443267938084460513616439473874289417490202965395040692045980
btc-updown-15m-1760183100,1760183100,2025-10,1,93853919604094805174334074889881115152986003817519603118029961066585345393523,78653947269213050180555029262571255474355433695726770149017437337511758934992
btc-updown-15m-1760184000,1760184000,2025-10,1,48264519269345219296548887268503159613973255744831961566626393784976294713881,83551929280566601144938001756671451215422354343443271837731618129794084111063
btc-updown-15m-1760184900,1760184900,2025-10,0,102887822459970756646462490931166522379822424561934739595643611597487316206827,68293356000898437846942726977971402957846765974014296310508189692876072124092
btc-updown-15m-1760185800,1760185800,2025-10,1,42899690155407300113079551498046034467497592067214523349531118707784412005309,67538085444210857763812587463838477028988754766619870920778016537497190080808
btc-updown-15m-1760186700,1760186700,2025-10,0,84237791484039163571860619298327890196109156225920776849326004594924649096106,25031792085923263633241535146899938694310094744992548069899224899046286719109
btc-updown-15m-1760187600,1760187600,2025-10,0,99450646093127949469602600190510358607060309276503838261845558831413616068862,64921509515294590596618872699784475918506776796876201149409638319932651912984
btc-updown-15m-1760188500,1760188500,2025-10,1,29448307165253562574072496247738255655082502008288669804145621018736193692133,77909420447060485374038850760715424356496792572953211533385198961485535111965
btc-updown-15m-1760189400,1760189400,2025-10,1,106256083428191936660233356498024705914369478868833415511111425487069763596435,2273135970936098401910815236080338614729344622508244908806939915473149550437
btc-updown-15m-1760190300,1760190300,2025-10,0,59620422045725713578641690135107658977998782805973100582343083786512753688139,42494697141866303521605447329388860055593358585821216648799009700406063920673
btc-updown-15m-1760191200,1760191200,2025-10,1,8408656836432557953437682943509163744322684031373999877130005765617501523938,24106529156129299091586539816195876476207848151797876873231955233541640180022
btc-updown-15m-1760192100,1760192100,2025-10,1,17323756635740420201362489154435883299910907711077424784783576105016879738603,105232337630110385162588404532497848991033522995060781007685297042537807955897
btc-updown-15m-1760193000,1760193000,2025-10,0,64548892454131908982303639938319902216173502015263235348115506519560241651518,7057040704178215875049512349705900457099832255630167934058986218228991223994
btc-updown-15m-1760193900,1760193900,2025-10,1,8550645815908595143076934509585317475666605438725002566361702661510932637978,96267873950747786843183065616298008090231308570210505370225473775550421828036
btc-updown-15m-1760194800,1760194800,2025-10,0,46662993162967279131499521334175264517425660546681509194469698252844115118120,80498100517075688544984368132178776304710901041314882803708892819659543007770
btc-updown-15m-1760195700,1760195700,2025-10,1,96029429876512733389837934945650222889458603015897338014829731613184628447397,7580209991674339845484144041472168716720783787047737780038849489396493512585
btc-updown-15m-1760196600,1760196600,2025-10,1,56661990144782845676254931353376224558151050617674774889133569796901364555075,50905547662317535049660217095059206624071528117709828675789126539102717150418
btc-updown-15m-1760197500,1760197500,2025-10,1,3496805063048351250489015238564912395287106790313063426737106740263772867721,59970641069530082356370329846558465050518116036493851772935169530829175397191
btc-updown-15m-1760198400,1760198400,2025-10,0,98601757408156210262464685412041223822431761661830265727142592971289277698749,13926326523023405178505752104035364098426026996711771575286340083676391978328
btc-updown-15m-1760199300,1760199300,2025-10,1,41499358266406691084892270016510692177854775196658380878921349356479928133219,56316570143170017766856289619232663398850088445524125206409488643744156335389
btc-updown-15m-1760200200,1760200200,2025-10,1,53165877624891462596398188061073532605072994122775776954866930101794395724656,74577837373576175258851452127429174589883827504676150487663949453047592747219
btc-updown-15m-1760201100,1760201100,2025-10,0,52403615839213360364344671656186641357843196419136062831322337438229909490615,5395735983533210570486191138172485228082388327156638135647819863715827077510
btc-updown-15m-1760202000,1760202000,2025-10,0,29655410213230472196987572722302180334907355555575439018055801166730313937236,31836770300798658488209195101758351247964830316118533518537936245946564718311
btc-updown-15m-1760202900,1760202900,2025-10,0,108683990227054777186140013019918268952892380505424308161414338149057976146670,19651242196239634120474293503044598836232858596814645022750884037847370526179
btc-updown-15m-1760203800,1760203800,2025-10,1,52413252883888797364952703961317652101528752939532304791429593447748028191714,22645709869907246231077275724971574614666411275843515955180485383668879484173
btc-updown-15m-1760204700,1760204700,2025-10,1,42815752467888320232611892980349733602600524682934081132970910964776258258311,109407699653600264247924470063392532238975088888771181788162940099285853861227
btc-updown-15m-1760205600,1760205600,2025-10,1,67510710084665412178269563387374416999473932695807068326130403485916021708875,95506637759885406725208315396668108105678636436073691421440899986106592765698
btc-updown-15m-1760206500,1760206500,2025-10,1,107742529230690049729113071632830507401450146454560294687234315144681968711162,9848947075132031965025184041054147520615413229024115684472423003637982749956
btc-updown-15m-1760207400,1760207400,2025-10,0,44863307808504842739287406934391601996666383896290723473689047598420311614005,77204925155001655887926242549693410391355060306503493024788418400401226175276
btc-updown-15m-1760208300,1760208300,2025-10,0,36181223020735154328790330883630219593106065226359977392437755598075305969412,107818506473896211238269185142703250642277791828688526711051890878476448105000
btc-updown-15m-1760209200,1760209200,2025-10,1,5229634204515581837826905750256685295601979422830464111305246530960192980412,115286935607532112129768315118375291812830645865695126682147040742755076531619
btc-updown-15m-1760210100,1760210100,2025-10,1,89758838765698400097805539115697332106414732549370383185533198147771904855420,42581596582525045926709047529359610895718697954751484291453879728218705292988
btc-updown-15m-1760211000,1760211000,2025-10,1,3669570524039181884062410626798985689887527062049120661442393382097078193282,12193101610720429905787217564506909209898301161213674000710012107648950064088
btc-updown-15m-1760211900,1760211900,2025-10,0,111192979324609894737925334103302113017102708422965548174005033422820429446889,54039800424689624547026988313108444341017362518180981566190482024795821550410
btc-updown-15m-1760212800,1760212800,2025-10,1,51814040658481161939629605837792921115729173840869355462899698666965778418436,69949327349049068983626516758126738761469808626219995800223048224756741949878
btc-updown-15m-1760213700,1760213700,2025-10,1,91149917288457186619021226892329931806409356931650435343071398326579220410506,19787457550675930169975432138327365451795700701291941691016111938841427268629
btc-updown-15m-1760214600,1760214600,2025-10,1,112487426126003589967477939643386533296098690081575659142968520782140844642956,75951357781006405328506902092579241772161743142275779987749561540561580423165
btc-updown-15m-1760215500,1760215500,2025-10,1,47867313892519276047635823765708238143095888878702205619191138220360027435190,91287339200490101393540871335927050623249740320703575430557042894128547422756
btc-updown-15m-1760216400,1760216400,2025-10,1,59741270502173833310806524441529893508534078581928600129275494831698472233358,71342785332618051599407764894803357497302550327624404758219330701528952233947
btc-updown-15m-1760217300,1760217300,2025-10,0,105299007566817560405487989170275177206468628482971788846834681730478363311028,92126370838933200640473978124102751813272610002561591053802148668070919159373
btc-updown-15m-1760218200,1760218200,2025-10,1,106660253992936674442602120305674009735988127151887863273788893971171123254141,78136657375493324684244784945569446212616225642923091595071819276989827890506
btc-updown-15m-1760219100,1760219100,2025-10,0,48753120223617295753684428854436489531542343639202353959394553072514072379534,7850492836296085670588795637635782054815743193743848144399180678193789708021
